Symbol,Name,,,,,,,
BBDO,Banco Bradesco S.A.,3.85,3.72,3.75,"14,539",0.02,,0.54
BBF,Blackrock Muni Income Trust,13,12.92,12.95,"16,813",0.07,,0.54
BBK,Blackrock Muni Trust,15.38,15.3,15.35,"19,263",0.07,,0.46
BBL,Bhp Billiton Plc,44.89,44.44,44.66,"1,371,972",1.05,,2.41
BBN,Balckrock Build America Trust,26.42,26.19,26.38,"71,728",0.18,,0.69
BBU,Brookfield Business Partners LP,29.91,29.47,29.69,"20,738",0.19,,0.64
BBVA,Banco Bilbao Viscaya Argentaria S.A.,2.96,2.89,2.94,"2,363,830",0.03,,1.03
BBW,Build-A-Bear Workshop,3.44,3.04,3.31,"232,296",0.21,,6.77
BBX,Bbx Capital Corp,15.03,14.43,14.81,"46,692",0.39,,2.7
BBY,Best Buy Company,109.3,105.2,108.9,"2,245,212",3.6,,3.41
BC,Brunswick Corp,60.57,58.28,60.13,"1,049,682",0.41,,0.69
BC-A,Brunswick Corp [Bc/Pa],27.11,26.52,27.11,"19,267",0.56,,2.11
BC-B,Brunswick Corp [Bc/Pb],27.01,26.7,27,"7,481",0.49,,1.85
BC-C,Brunswick Corp [Bc/Pc],27.26,26.79,27.24,"9,707",0.51,,1.91
BCC,Boise Cascade L.L.C.,43.08,41.89,42.8,"305,098",0.97,,2.32
BCE,BCE Inc,43.45,42.59,43.28,"1,410,660",0.62,,1.45
BCEI,Bonanza Creek Energy Inc,19.42,18.56,19.06,"180,591",0.71,,3.87
BCH,Banco DE Chile,17.28,16.6,16.6,"86,965",-0.33,,1.95
BCO,Brink's Company,45.92,44.75,45.56,"576,949",-0.35,,0.76
BCS,Barclays Plc,5.43,5.34,5.39,"2,086,625",0.03,,0.56
BCSF,Bain Capital Specialty Finance Inc,10.7,10.51,10.59,"105,003",0.06,,0.57
BCX,Blackrock Resources,6.41,6.3,6.36,"156,222",0.08,,1.27
BDC,Belden Inc,32.92,31.9,32.02,"288,506",-0.31,,0.96
BDJ,Blackrock Enhanced Dividend Achievers,7.49,7.41,7.45,"415,911",0.07,,0.95
BDN,Brandywine Realty Trust,11.16,10.77,10.82,"797,863",-0.12,,1.1
BDX,Becton Dickinson and Company,239.1,234.6,235.6,"1,362,022",1.5,,0.65
BDXB,Becton Dickinson & Co.,53.01,52.36,52.36,"96,752",0.29,,0.56
BE,Bloom Energy Corp Cl A,14.72,13.9,14.48,"3,016,479",0.94,,6.94
BEDU,Bright Scholar Education Holdings Ltd,6.72,6.6,6.66,"13,512",0.03,,0.45
BEKE,Ke Holdings Inc ADR,47.67,44.42,45.79,"2,429,779",1.72,,3.9
BEN,Franklin Resources,20.71,20.27,20.4,"2,964,930",-0.16,,0.78
BEP,Brookfield Renewable,45.25,44.74,45.01,"137,381",0.54,,1.21
BEP-A,Brookfield Renewable Partners LP 5.25%,26.55,26.48,26.52,"4,026",0.21,,0.8
BEPC,Brookfield Renewable Corp.,51.67,50.25,51.17,"286,081",0.8,,1.59
BERY,Berry Global Group,53.01,51.55,52.75,"672,557",1.45,,2.83
BEST,Best Inc,3.96,3.89,3.92,"593,833",0.01,,0.26
BF.A,Brown Forman Inc Cl A,74.67,72.36,73.21,"51,986",1.23,,1.71
BF.B,Brown Forman Inc Cl B,82.31,79.31,81.14,"886,164",2.19,,2.77
BFAM,Bright Horizons Family Solutions Inc,136.2,133,136,"392,401",0.7,,0.5
BFK,Blackrock Muni Income Trust,14.02,13.87,14,"53,350",0.09,,0.65
BFO,Blackrock Florida Muni 2020 Trust,14.75,14.73,14.73,"4,935",-0.01,,0.07
BFS,Saul Centers,28.22,26.77,26.87,"92,199",-1.07,,3.83
BFS-D,Saul Ctrs Inc [Bfs/Pd],24.05,24.05,24.05,"2,400",0,,0
BFS-E,Saul Centers Inc Prf Perpetual USD Ser E,23.9,23.67,23.67,"1,512",0.04,,0.17
BFT.U,Foley Trasimene Acquisition Corp. II,10.45,10.31,10.31,"148,956",-0.05,,0.48
BFY,Blackrock New York Muni Trust II,13.74,13.68,13.72,"14,421",0.02,,0.15
BFZ,Blackrock California Muni Trust,13.38,13.32,13.34,"43,607",0.04,,0.3
BG,Bunge Ltd,46.26,45.33,45.85,"588,370",0.63,,1.39
BGB,Blackstone / Gso Strategic Cre,12.02,11.95,11.99,"126,152",0,,0
BGH,Babson Capital Global Short Du,13.41,13.26,13.39,"54,774",0.13,,0.98
BGIO,Blackrock 2022 Global Income Opportunity,8.62,8.51,8.53,"30,593",-0.03,,0.35
BGR,Blackrock Energy and Resources Trust,6.66,6.58,6.6,"100,317",0.04,,0.61
BGS,B&G Foods Holdings,28.99,28.15,28.72,"994,826",0.61,,2.17
BGSF,Bg Staffing,9.44,8.93,9.3,"67,996",0.02,,0.22
BGT,Blackrock Global,11.53,11.45,11.51,"35,683",0.07,,0.61
BGX,Blackstone Gso Long Short Credit Fund,12.69,12.6,12.69,"71,595",0.11,,0.87
BGY,Blackrock International,5.5,5.4,5.47,"130,093",0.14,,2.63
BH,Biglari Holdings Inc,98.83,95.85,97.84,"4,716",0.71,,0.73
BH.A,Biglari Holdings Inc Cl A,519.9,484,484,100,-13,,2.62
BHC,Bausch Health Companies Inc,16.3,15.92,16.16,"2,941,571",0.03,,0.19
BHE,Benchmark Electronics,20.38,19.55,19.63,"348,052",-0.09,,0.46
BHK,Blackrock Core Trust,16.04,15.83,15.98,"161,510",0.1,,0.63
BHLB,Berkshire Hills Bancorp,9.8,9.42,9.44,"543,458",-0.11,,1.15
BHP,Bhp Billiton Ltd,54.48,53.92,54.23,"1,769,500",1.18,,2.22
BHR,Braemar Hotels & Resorts Inc,2.53,2.48,2.5,"312,144",0,,0
BHR-B,Braemar Hotels & Resorts Inc [Bhr/Pb],12.97,12.5,12.97,490,0.07,,0.54
BHR-D,Braemar Hotels & Resorts Inc [Bhr/Pd],17.35,16.71,17.09,"2,820",0.5,,3.01
BHV,Blackrock Virginia Muni Trust,16.2,16.05,16.05,"4,865",0,,0
BHVN,Biohaven Pharmaceutical Holding Company,64.82,62.21,62.38,"331,182",-0.37,,0.59
BIF,Boulder Growth & Income Fund Inc,10.31,10.16,10.25,"141,357",0.13,,1.28
BIG,Big Lots,47.33,44.01,46.62,"1,668,365",3.29,,7.59
BILL,Bill.com Holdings Inc,89.03,85.3,88.31,"1,494,850",4.29,,5.11
BIO,Bio-Rad Laboratories,504.7,483.3,501.5,"155,014",22.7,,4.73
BIO.B,Bio Rad Labs Cl B,480.2,480.2,480.2,100,0,,0
BIP,Brookfield Infrastructure Partners LP,46.47,45.18,46.14,"202,096",1.4,,3.13
BIPC,Brookfield Infrastructure Partners LP Cl,53.31,50.95,52.39,"208,251",1.54,,3.03
BIT,Blackrock Multi-Sector Income T,16.29,16.13,16.19,"150,259",0.04,,0.25
BITA,Bitauto Holdings Ltd,15.81,15.79,15.79,"321,318",0,,0
BJ,Bj's Wholesale Club Holdings Inc,42.52,40.75,41.94,"1,958,828",1.6,,3.97
BK,Bank of New York Mellon Corp,36.37,35.83,35.89,"4,004,101",-0.15,,0.42
BK-C,Bank of New York Mellon Corp [Bk/Pc],25.63,25.52,25.55,"73,547",0.04,,0.16
BKD,Brookdale Senior Living Inc,2.8,2.71,2.75,"1,031,339",-0.01,,0.36
BKE,Buckle Inc,20.86,20.42,20.83,"333,704",0.17,,0.82
BKH,Black Hills Corp,55.54,54.23,54.85,"211,910",0.25,,0.46
BKI,Black Knight Inc,82.77,80.23,82.26,"956,295",2.69,,3.38
BKK,Blackrock Muni 2020 Trust,15.03,14.99,15.02,"21,748",0.02,,0.13
BKN,Blackrock Investment Quality Municipal,16.45,16.09,16.3,"14,346",0.28,,1.75
BKR,Baker Hughes A Ge Co. Cl A,14.21,13.88,14.12,"6,386,745",0.13,,0.93
BKT,Blackrock Income Trust Inc,6.22,6.18,6.19,"482,388",-0.02,,0.32
BKU,BankUnited Inc,23.9,23.12,23.34,"687,232",-0.26,,1.1
BLD,Topbuild Corp,155.5,149.2,154.4,"300,657",5.5,,3.66
BLE,Blackrock Muni Income Trust II,14.84,14.6,14.84,"25,486",0.17,,1.16
BLK,Blackrock,564.1,555.3,560.2,"807,152",7.6,,1.38
BLL,Ball Corp,82.93,81.04,81.62,"1,643,629",1.07,,1.33
BLW,Blackrock Ltd Duration Income Trust,15.18,14.97,15.16,"196,072",0.21,,1.4
BLX,Banco Latinoamericano DE Comercio,12.6,12.36,12.54,"68,565",0,,0
BMA,Banco Macro S.A.,19.21,18.72,18.74,"194,863",-0.13,,0.69
BME,Blackrock Health Sciences Trust,42.78,42.45,42.59,"65,897",0.33,,0.78
BMEZ,Blackrock Health Sciences Trust II,22.94,22.35,22.81,"163,401",0.55,,2.47
BMI,Badger Meter,62.18,60.81,61.73,"120,597",1.42,,2.35
BML-G,Bank of America Corp [Bml/Pg],20.68,20.4,20.68,"9,592",0.1,,0.49
BML-H,Bank of America Corp [Bml/Ph],21.08,20.82,21.06,"13,663",-0.04,,0.19
BML-J,Bank of America Corp [Bml/Pj],24.98,24.7,24.85,"12,891",0.13,,0.53
BML-L,Bank of America Corp [Bml/Pl],24.4,24.29,24.39,"34,428",0.12,,0.49
BMO,Bank of Montreal,61.86,60.84,61.4,"469,519",0.86,,1.42
BMR.U,B Riley Principal Merger Corp II Cl A,11.25,11.1,11.1,"9,319",-0.12,,1.07
BMR.W,B Riley Principal Merger Corp II C WT,1.95,1.7,1.8,"197,013",0.02,,1.12
BMRG,B. Riley Principal Merger Corp. II Cl A,10.39,10.2,10.21,"252,795",0.01,,0.1
BMY,Bristol-Myers Squibb Company,59.6,58.76,59.08,"6,915,562",0.55,,0.94
BMY.P,Bristol-Myers Squibb Co. Rights,2.27,1.82,1.84,"8,532,659",-0.46,,20
BNED,Barnes & Noble Education Inc C,2.76,2.64,2.73,"415,318",0.07,,2.63
BNS,Bank of Nova Scotia,42.42,41.7,42.1,"931,122",0.68,,1.64
BNY,Blackrock New York Muni Trust Inc,13.82,13.71,13.82,"9,838",0.1,,0.73
BOE,Blackrock Global,9.81,9.65,9.78,"114,655",0.24,,2.52
BOH,Bank of Hawaii Corp,54.28,52.69,53.2,"205,034",-0.87,,1.61
BOOT,Boot Barn Holdings Inc,28.56,27.92,28.23,"645,376",-0.21,,0.74
BORR,Borr Drilling Ltd,0.79,0.73,0.77,"547,267",0.02,,2.67
BOX,Box Inc,18.83,18.21,18.62,"1,631,888",0.39,,2.14
BP,BP Plc,20.71,20.27,20.32,"10,993,099",0.17,,0.84
BPMP,BP Midstream Partners LP,11.13,10.81,10.95,"274,868",0.02,,0.18
BPT,BP Prudhoe Bay Royalty Trust,1.88,1.77,1.86,"90,323",0.02,,1.09
BQH,Blackrock New York Muni Trust,15.86,15.84,15.84,"1,378",0,,0
BR,Broadridge Financial Solutions Llc,137.6,133.4,136.4,"454,746",4,,3.05
BRBR,Bellring Brands Inc Cl A,19.75,18.85,19.4,"343,659",0.33,,1.73
BRC,Brady Corp,46.82,45.75,46.37,"181,238",0.22,,0.48
BRFS,Brf-Brasil Foods S.A.,3.86,3.73,3.77,"3,172,983",0.08,,2.17
BRK.A,Berkshire Hathaway Cl A,"332,482","328,175","329,760",380,"2,560",,0.78
BRK.B,Berkshire Hathaway Cl B,221.6,218.5,219.6,"5,221,074",1.8,,0.84
BRMK,Broadmark Realty Capital Inc,10.01,9.79,9.92,"401,500",0.16,,1.64
BRO,Brown & Brown,45.97,44.44,45.4,"1,410,001",1.21,,2.74
BRT,BRT Realty Trust,13.33,12.94,13.13,"29,593",0.26,,2.02
BRX,Brixmor Property Group Inc,12.81,12.4,12.56,"2,830,971",-0.12,,0.95
BSA,Brightsphere Investment Group Plc,25.22,25.05,25.18,"7,243",0.13,,0.52
BSAC,Banco Santander Chile ADR,15.96,15.31,15.32,"575,747",-0.35,,2.23
BSBR,Banco Santander Brasil S.A.,5.72,5.58,5.63,"446,316",0.05,,0.9
BSD,Blackrock Strategic Muni Trust Inc,13.43,13.37,13.43,"16,605",0.11,,0.83
BSE,Blackrock New York Muni Income Trust,13.34,13.3,13.34,"5,149",0.07,,0.53
BSIG,Brightsphere Investment Group Plc,13.17,12.93,13.1,"264,870",0.22,,1.71
BSL,Blackstone Gso Senior Floating Rate,13.54,13.4,13.5,"21,387",0.08,,0.6
BSM,Black Stone Minerals LP,6.51,6.25,6.33,"336,955",0.06,,0.96
BSMX,Grupo Financiero Santander Mexico,3.04,2.97,3,"709,140",-0.01,,0.33
BST,Blackrock Science and Technolo,41.23,39.53,40.87,"120,032",1.54,,3.92
BSTZ,Blackrock Science and Technology Trust,25.15,24.5,25.09,"197,820",0.87,,3.59
BSX,Boston Scientific Corp,41.94,41.14,41.53,"5,127,079",0.61,,1.49
BSX-A,Boston Scientific Corp,119.5,118,119.3,"3,545",1.6,,1.33
BTA,Blackrock Long-Term Muni Advantage Trust,12.13,12.01,12.13,"27,729",0.15,,1.25
BTE,Baytex Energy Corp,0.4757,0.448,0.4608,"888,806",0.0135,,3.02
BTI,British American Tobacco Industries,35.23,34.7,34.88,"2,584,585",1.21,,3.59
BTO,John Hancock Bank and Thrift Fund,23.31,22.85,22.95,"70,192",-0.13,,0.56
BTT,Blackrock Municipal Target Term,24.9,24.75,24.9,"80,306",0.15,,0.61
BTU,Peabody Energy Corp,2.73,2.58,2.71,"1,024,343",0.08,,3.04
BTZ,Blackrock Preferred,14.09,13.98,14.03,"371,523",0.03,,0.21
BUD,Anheuser-Busch Inbev S.A.,57.61,56.49,57.2,"1,214,405",1.46,,2.62
BUI,Blackrock Utility and Infrastr,22.08,21.63,21.8,"73,389",0.09,,0.41
BURL,Burlington Stores Inc,215.8,212.1,212.2,"1,572,987",-2.6,,1.22
BV,Brightview Holdings Inc,12.26,11.87,12.14,"114,589",0.24,,2.02
BVN,Compania Mina Buenaventura S.A.,13.43,12.9,13.14,"1,201,879",0.26,,2.02
BW,Babcock & Wilcox Enterprises,2.52,2.4,2.5,"437,855",0.12,,5.04
BWA,Borgwarner Inc,42.51,41.91,42.29,"1,876,015",0.68,,1.63
BWG,Legg Mason Bw Global Income,12.49,12.45,12.47,"58,330",0.06,,0.48
BWXT,Bwx Technologies Inc,58.52,57.51,58.3,"996,002",1.09,,1.91
BX,The Blackstone Group LP,51.98,51.19,51.61,"3,154,992",0.47,,0.92
BXC,Bluelinx Holdings Inc,19.11,18,18.58,"164,237",0.95,,5.39
BXG,Bluegreen Vacations Corp,5.45,5.31,5.31,"30,085",-0.11,,2.03
BXMT,Blackstone Mortgage Trust Inc Cl A,24.21,23.77,24.05,"769,742",0.16,,0.67
BXMX,Nuveen Equity Premium,11.6,11.44,11.53,"265,259",0.15,,1.32
BXP,Boston Properties,87.88,85.18,85.51,"1,494,386",-1.07,,1.24
BXP-B,Boston Properties Inc [Bxp/Pb],25.36,25.3,25.3,"2,761",0,,0
BXS,Bancorpsouth Inc,21.24,20.8,20.97,"337,443",-0.12,,0.57
BXS-A,Bancorpsouth Bank 5.50% Prf Perpetual,25.75,25.5,25.75,"3,729",0.32,,1.26
BY,Byline Bancorp Inc,12.37,11.97,11.97,"63,423",-0.3,,2.44
BYD,Boyd Gaming Corp,27.78,26.8,27.59,"1,112,029",0.94,,3.53
BYM,Blackrock Muni Income Quality Trust,14.24,14.06,14.24,"13,820",0.14,,0.99
BZH,Beazer Homes USA,12.47,11.95,12.43,"240,482",0.48,,4.02
BZM,Blackrock Maryland Muni Trust,13.87,13.79,13.87,"2,061",0.01,,0.07
C,Citigroup Inc,51.59,50.62,51.4,"18,426,066",0.36,,0.71
C-J,Citigroup Inc [C/Pj],28.99,28.65,28.99,"71,584",0.47,,1.65
C-K,Citigroup Inc [C/Pk],28.18,27.8,28.12,"35,519",0.37,,1.33
C-N,Citigroup Cap XiII [C/Pn],27.07,27.01,27.03,"44,832",0.07,,0.26
C-S,Citigroup Inc [C/Ps],25.65,25.56,25.64,"41,083",0.09,,0.35
CAAP,Corporacion America Airports Sa,2.46,2.32,2.33,"107,962",-0.09,,3.72
CABO,Cable One Inc,"1,852","1,807","1,822","30,405",30,,1.67
CACI,Caci International,227.1,221.3,225.1,"181,610",1.8,,0.82
CADE,Cadence Bancorp Cl A,9.29,8.84,8.92,"1,225,521",-0.17,,1.87
CAE,Cae Inc,15.12,14.8,14.89,"160,523",-0.1,,0.67
CAF,Morgan Stanley China A Share Fund Inc,21.59,21.27,21.5,"61,091",0.3,,1.42
CAG,Conagra Brands Inc,36.19,35.38,35.81,"2,856,308",0.66,,1.88
CAH,Cardinal Health,50.04,48.96,49.54,"1,438,272",0.27,,0.55
CAI,Cai International,21.93,21.12,21.6,"86,931",-0.04,,0.18
CAI-A,Cai International Inc [Cai/Pa],24.06,23.26,23.28,"8,704",-0.08,,0.34
CAI-B,Cai International Inc [Cai/Pb],24.01,23.57,23.79,"2,648",0.5,,2.15
CAJ,Canon Inc,16.55,16.35,16.44,"420,127",0.1,,0.61
CAL,Caleres Inc,9.53,8.97,9.28,"728,127",-0.2,,2.11
CALX,Calix Inc,19.25,18.45,18.98,"773,335",0.85,,4.69
CANG,Cango Inc ADR,5.42,5.11,5.11,"16,206",-0.28,,5.19
CAPL,Crossamerica Partners LP,15.91,15.25,15.34,"83,477",-0.52,,3.28
CARR,Carrier Global Corporation [Carr/I],30.34,29.55,30.13,"4,245,660",0.56,,1.89
CARS,Cars.com Inc,8.45,8.06,8.26,"724,226",-0.11,,1.31
CAT,Caterpillar Inc,155.5,149.2,152.7,"5,137,447",4.2,,2.81
CATO,Cato Corp,8.68,8.35,8.61,"226,328",0.09,,1.06
CB,Chubb Ltd,124.8,121.1,122.2,"1,365,356",1.1,,0.92
CBB,Cincinnati Bell Inc,15.12,15.07,15.08,"978,202",-0.03,,0.2
CBB-B,Cincinnati Bell Inc [Cbb/Pb],49.39,49,49.19,"13,230",0.15,,0.31
CBD,Companhia Brasileira DE Distribuicao,11.92,11.63,11.68,"164,399",0.07,,0.6
CBH,Allianzgi Convertible Income 2024 Target,9.15,9.05,9.14,"24,614",0.09,,0.99
CBL,Cbl & Associates Properties,0.189,0.1724,0.1768,"7,397,698",-0.0087,,4.69
CBL-D,Cbl & Assoc Pptys Inc [Cbl/Pd],0.6314,0.5677,0.5677,"58,590",-0.0224,,3.8
CBL-E,Cbl & Assoc Pptys Inc [Cbl/Pe],0.6495,0.589,0.589,"12,327",-0.031,,5
CBRE,CBRE Group Inc,49.07,47.56,48.53,"1,491,207",0.9,,1.89
CBT,Cabot Corp,38.55,37.43,38.41,"324,857",1.13,,3.03
CBU,Community Bank System,60.39,59.03,59.12,"211,377",-0.73,,1.22
CBZ,Cbiz Inc,23.61,22.92,23.09,"162,499",-0.28,,1.2
CC,Chemours Company,20.86,20.26,20.73,"857,914",0.33,,1.62
CCA.U,Citic Capital Acquisition Corp [Ccac.U],10.5,10.39,10.5,"9,056",0.11,,1.06
CCA.W,Citic Capital Acquisition Corp [Ccac/W],1.17,1.06,1.11,"67,873",0.06,,5.71
CCAC,Citic Capital Acquisition Corp Cl A,9.93,9.86,9.91,"9,620",0.08,,0.81
CCC,Clarivate Analytics Plc,28.83,27.9,28.45,"540,002",0.75,,2.71
CCEP,Coca Cola European Partners,45.31,44.05,44.88,"1,347,757",0.76,,1.72
CCH,Collier Creek Holdings Cl A,16.64,15.5,16.34,"1,737,800",0.73,,4.68
CCH.U,Collier Creek Holdings,18.33,18.09,18.18,"1,800",1.11,,6.5
CCH.W,Collier Creek Holdings WT [Cch/W],5.15,4.53,4.95,"1,055,200",0.95,,23.75
CCI,Crown Castle International Corp,163.5,159.7,161.3,"1,672,746",2.8,,1.76
CCI.U,Churchill Capital Corp IV Unit 1 Cl A,10.05,10.02,10.03,"968,544",0.01,,0.1
CCJ,Cameco Corp,10.95,10.73,10.89,"1,296,026",0.34,,3.22
CCK,Crown Cork & Seal Company,75.75,74.47,75.5,"896,925",1.09,,1.46
CCL,Carnival Corp,18.22,17.26,17.66,"35,899,938",-0.63,,3.44
CCM,Concord Medical Services,2.03,2.03,2.03,537,-0.01,,0.49
CCO,Clear Channel Outdoor Holdings,1.34,1.23,1.31,"1,739,775",0.02,,1.55
CCR,Consol Coal Resources LP,3.5,3.31,3.44,"40,800",0.08,,2.38
CCS,Century Communities Inc,38.5,36.64,38.4,"185,400",2.16,,5.96
CCU,Compania Cervecerias Unidas S.A.,14.12,13.56,13.58,"202,209",-0.19,,1.38
CCX,Churchill Capital II Cl A,10.82,10.66,10.75,"141,972",0.09,,0.84
CCX.S,Churchill Capital III Unit [Ccxx.U],11.5,11.16,11.5,"52,816",0,,0
CCX.T,Churchill Capital III WT [Ccxx/W],2.4,2.19,2.2,"119,995",0.05,,2.33
CCX.U,Churchill Capital II Unit [Ccx.U],11.24,11.24,11.24,100,0,,0
CCX.W,Churchill Capital II WT [Ccx/W],2.1,1.95,2.05,"25,473",0.05,,2.5
CCXX,Churchill Capital III Cl A,11.05,10.87,11.03,"519,149",0.23,,2.13
CCZ,Comcast Corp,57.25,57.25,57.25,100,0,,0
CDAY,Ceridian Hcm Holding Inc,79.19,77.29,77.74,"1,536,956",1.24,,1.62
CDE,Coeur Mining Inc,7.91,7.56,7.91,"4,194,923",0.41,,5.47
CDR,Cedar Shopping Centers Inc,0.8772,0.83,0.8312,"248,635",-0.0188,,2.21
CDR-B,Cedar Realty Trust Inc [Cdr/Pb],21.66,21.31,21.53,"7,048",0.76,,3.66
CDR-C,Cedar Realty Trust Inc [Cdr/Pc],19.27,18.55,18.55,"12,819",-0.14,,0.75
CE,Celanese Corp,107.1,104.7,106.4,"666,830",2.3,,2.19
CEA,China Eastern Airlines Corp Ltd,23.9,23.45,23.69,"58,670",1.29,,5.76
CEE,Central Europe and Russia Fund,20.87,20.58,20.87,"30,423",0.43,,2.1
CEIX,Consol Energy Inc,4.57,4.2,4.5,"611,123",0.14,,3.21
CEL,Cellcom Israel,3.58,3.48,3.53,"6,924",0.08,,2.32
CEL.P,Bristol Myers Squibb CO [Celg/R],0.4478,0.44,0.4415,"4,322",-0.0019,,0.43
CELP,Cypress Energy Partners LP,2.21,2.1,2.15,"71,002",-0.04,,1.83
CEM,Clearbridge Energy MLP Fund Inc,13.46,13.12,13.35,"52,987",0.24,,1.83
CEN,Center Coast MLP & Infrastructure,8.27,8.07,8.25,"69,603",0.15,,1.85
CEO,Cnooc Ltd,106.2,105.1,106.2,"168,044",1.2,,1.17
CEPU,Central Puerto S.A. ADR,2.52,2.42,2.42,"47,872",-0.05,,2.02
CEQ.P,Crestwood Equity Partners LP [Ceqp/P],6.22,6.15,6.22,"93,247",0.02,,0.32
CEQP,Crestwood Equity Partners LP,13.34,12.91,13.26,"351,859",0.23,,1.77
CF,Cf Industries Holdings,32.41,31.82,32.33,"1,259,642",0.31,,0.97
CFG,Citizens Financial Group Inc/Ri,27.41,26.49,27.13,"8,324,508",0.51,,1.92
CFG-D,RBS Citizens Finl Group Inc [Cfg/Pd],27.58,27.32,27.58,"23,347",0.5,,1.85
CFG-E,Citizens Financial Group Inc Prf,25.5,25.27,25.39,"74,200",0.12,,0.47
CFR,Cullen/Frost Bankers,68.95,67.5,68.37,"248,793",-0.26,,0.38
CFX,Colfax Corp,33.99,33.51,33.58,"719,802",0.35,,1.05
CFXA,Colfax Corp Tangible Equity Unit,143.9,142.9,142.9,772,0.6,,0.4
CGA,China Green Agriculture,2.61,2.5,2.5,"6,023",-0.01,,0.4
CGC,Canopy Growth Corp,16.48,15.66,16.36,"2,836,763",0.77,,4.94
CHA,China Telecom Corp Ltd,33.35,32.96,33.22,"35,613",0.62,,1.9
CHAP,Chaparral Energy Inc,0.408,0.38,0.392,"2,020,000",-0.0279,,6.64
CHCT,Community Healthcare Trust Inc,49.5,48.48,49.11,"170,697",1.03,,2.14
CHD,Church & Dwight Company,95.12,92.74,94.04,"821,250",2.14,,2.33
CHE,Chemed Inc,509.9,496.2,496.2,"81,015",4.6,,0.93
CHGG,Chegg Inc,68.83,66.14,68.02,"2,286,232",2.01,,3.04
CHH,Choice Hotels International,97.52,95.64,96.99,"267,856",-0.18,,0.19
CHL,China Mobile [Hong Kong] Ltd,35.17,34.72,35.06,"905,348",0.65,,1.89
CHM-A,Cherry Hill Mtg Invt Corp [Chmi/Pa],23.58,23.14,23.37,"3,364",-0.03,,0.11
CHM-B,Cherry Hill Mtg Invt Corp [Chmi/Pb],21.23,20.9,20.92,"5,589",-0.04,,0.19
CHMI,Cherry Hill Mortgage Investmen,9.55,9.38,9.47,"87,907",0.02,,0.21
CHN,China Fund,25.67,25.26,25.26,"7,927",-0.24,,0.94
CHRA,Charah Solutions Inc,3.05,2.92,3.05,"13,968",0.01,,0.33
CHS,Chico's Fas,1.21,1.1,1.12,"2,014,503",0.01,,0.9
CHT,Chunghwa Telecom Co. Ltd,36.92,36.61,36.63,"110,701",-0.13,,0.35
CHU,China Unicom [Hong Kong] Ltd,7.09,6.97,7.05,"321,627",0.18,,2.62
CHWY,Chewy Inc,65.3,61.21,61.5,"5,737,748",0.7,,1.15
CHX,Championx Corp.,9.9,9.45,9.56,"1,731,375",-0.24,,2.45
CI,Cigna Corp,176.2,172.1,174,"1,613,282",0.1,,0.03
CIA,Citizens Inc,6.12,6,6,"64,975",-0.01,,0.17
CIB,Bancolombia S.A.,29.9,29.42,29.59,"145,171",0.45,,1.54
CIEN,Ciena Corp,42.96,41.28,41.97,"5,543,827",-0.11,,0.26
CIF,Colonial Intermediate High,2.32,2.29,2.32,"23,946",0.01,,0.43
CIG,Comp En DE MN Cemig ADR,2.17,2.08,2.15,"3,126,619",0.11,,5.39
CIG.C,Comp En DE MN Cemig ADR Cl C,2.14,2.04,2.09,"24,796",0.03,,1.46
CII,Blackrock Capital and Income Strategies,15.52,15.26,15.47,"87,933",0.3,,1.98
CIM,Chimera Investment Corp,8.87,8.7,8.76,"1,559,591",0.01,,0.11
CIM-A,Chimera Invt Corp [Cim/Pa],23.38,23.1,23.32,"12,967",0.16,,0.69
CIM-B,Chimera Invt Corp [Cim/Pb],21.29,21.07,21.15,"23,425",0.14,,0.67
CIM-C,Chimera Invt Corp [Cim/Pc],20.52,20.27,20.42,"27,273",0.13,,0.64
CIM-D,Chimera Invt Corp [Cim/Pd],21.17,20.95,21,"30,095",0.07,,0.33
CINR,Ciner Resources LP,10.7,10.29,10.38,"20,630",0.1,,0.97
CIO,City Office REIT Inc,8.1,7.77,7.87,"335,029",-0.18,,2.24
CIO-A,City Office REIT Inc [Cio/Pa],24.5,24.12,24.5,"1,837",0.5,,2.08
CIR,Circor International,27.95,27.09,27.66,"116,862",0.29,,1.06
CIT,Cit Group Inc,19.06,18.24,18.57,"1,816,336",-0.36,,1.9
CIT-B,Cit Group Inc 5.625% Prf Perpetual USD,22.96,22.72,22.86,"14,041",0.23,,1.02
CKH,Seacor Smit Inc,31.53,30.4,30.6,"57,233",-0.91,,2.89
CL,Colgate-Palmolive Company,78.36,76.46,77.57,"2,984,023",1.93,,2.55
CLA.U,Colonnade Acquisition Corp. Units Each,9.96,9.9,9.93,"204,137",0.03,,0.3
CLB,Core Laboratories N.V.,19.34,18.73,18.73,"363,552",-0.24,,1.27
CLDR,Cloudera Inc,11.64,11.09,11.54,"6,764,632",0.65,,5.97
CLDT,Chatham Lodging Trust [Reit],7.67,7.37,7.45,"507,064",-0.15,,1.97
CLF,Cleveland-Cliffs Inc,6.35,6.17,6.24,"5,542,656",0.03,,0.48
CLGX,Corelogic,66.77,65.35,66.34,"781,946",1.06,,1.62
CLH,Clean Harbors,57.11,55.38,56.86,"200,066",0.64,,1.14
CLI,Mack-Cali Realty Corp,14.07,13.48,13.56,"1,142,043",-0.21,,1.53
CLN-G,Colony Cap Inc [Clny/Pg],21.33,21.17,21.18,"2,434",-0.16,,0.75
